lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84768568482655,2023,Moser-Dumba,ARI,pairing,5on5,2,700.0,8.0,0.81,0.53,0.55,4.52,0.36,0.28,0.89,0.14,2.25,2.07,0.36,0.4,0.4,5.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,1.0,2.0,5.0,6.0,0.0,0.0,4.0,2.0,0.0,0.08,0.28,0.0,0.0,1.0,0.0,9.51,6.0,6.44,0.0,0.06,0.0,0.0,0.42,0.46,0.46,3.5,0.08,0.16,0.95,0.11,2.15,1.55,0.08,0.08,0.08,2.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,3.0,4.0,4.0,5.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,7.5,5.0,4.78,2.0,0.03,0.0,0.0,0.11,0.11,0.11
847794284794008482155,2023,Fiala-Dubois-Laferriere,LAK,line,5on5,3,1790.0,6.0,0.49,0.54,0.56,17.41,1.33,1.15,4.21,0.53,9.66,7.12,1.3,1.3,1.28,18.0,6.0,10.0,34.0,0.0,0.0,0.0,1.0,0.0,13.0,10.0,18.0,24.0,5.0,13.0,11.0,10.0,7.0,6.0,17.0,7.0,0.0,0.57,0.76,0.0,0.0,0.0,0.0,33.24,24.0,23.16,6.0,0.24,0.0,0.0,1.56,1.54,1.5,13.83,1.39,0.92,3.59,0.47,7.21,5.41,1.36,1.45,1.41,15.0,4.0,10.0,29.0,2.0,3.0,1.0,1.0,0.0,9.0,4.0,13.0,17.0,6.0,15.0,18.0,12.0,1.0,2.0,14.0,1.0,4.0,0.37,0.09,0.94,1.0,0.0,1.0,30.85,19.0,20.17,2.0,0.19,0.68,0.68,0.9,0.95,0.92
847514984784938481557,2023,Boldy-Eriksson Ek-Johansson,MIN,line,5on5,2,1099.0,4.0,0.67,0.45,0.45,8.29,1.22,0.46,2.35,0.28,2.88,2.82,1.11,1.25,1.15,7.0,3.0,3.0,13.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,6.0,9.0,2.0,4.0,11.0,10.0,3.0,2.0,5.0,4.0,1.0,0.11,0.5,0.61,1.0,0.0,0.0,12.95,10.0,10.0,1.0,0.1,0.76,0.76,0.56,0.57,0.56,7.7,0.59,0.57,1.88,0.3,5.01,3.65,0.58,0.6,0.59,8.0,4.0,4.0,16.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,7.0,11.0,4.0,8.0,14.0,8.0,1.0,2.0,10.0,2.0,0.0,0.33,0.26,0.0,1.0,0.0,0.0,15.99,12.0,12.01,1.0,0.12,0.0,0.0,0.71,0.72,0.71
84746008479371,2023,Josi-Fabbro,NSH,pairing,5on5,3,2029.0,7.0,0.48,0.5,0.5,15.6,0.98,0.89,4.21,0.53,8.35,6.04,0.97,0.92,0.91,15.0,6.0,10.0,31.0,0.0,1.0,0.0,2.0,1.0,9.0,8.0,15.0,21.0,1.0,2.0,17.0,15.0,2.0,12.0,17.0,4.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,29.28,21.0,19.92,7.0,0.18,0.12,0.12,1.04,0.98,0.97,15.45,1.04,0.95,3.58,0.47,8.47,6.49,1.03,1.08,1.07,10.0,11.0,10.0,31.0,1.0,0.0,0.0,1.0,0.0,11.0,8.0,9.0,20.0,4.0,10.0,16.0,17.0,5.0,8.0,17.0,4.0,0.0,0.51,0.53,0.0,1.0,0.0,0.0,32.35,21.0,21.69,3.0,0.2,0.0,0.0,1.24,1.29,1.28
847576684768228484325,2023,Watson-Glendening-Merela,TBL,line,5on5,2,666.0,8.0,0.83,0.44,0.4,1.1,0.11,0.08,0.35,0.05,0.8,0.6,0.11,0.12,0.11,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,8.0,6.0,1.0,1.0,1.0,1.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,3.8,2.0,1.99,0.0,0.02,0.0,0.0,0.13,0.13,0.13,2.32,0.02,0.06,0.61,0.06,0.95,1.31,0.02,0.02,0.02,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.02,3.0,3.05,2.0,0.01,0.0,0.0,0.03,0.03,0.03
847121584751918476483,2023,Rakell-Malkin-Smith,PIT,line,5on5,3,1910.0,6.0,0.69,0.58,0.63,27.26,2.15,1.71,6.58,0.9,14.5,11.16,2.08,2.25,2.18,29.0,8.0,8.0,45.0,4.0,3.0,0.0,1.0,1.0,20.0,8.0,25.0,33.0,1.0,2.0,21.0,6.0,2.0,7.0,29.0,6.0,2.0,0.87,0.74,0.55,2.0,2.0,0.0,47.62,37.0,38.79,4.0,0.36,0.43,0.43,2.08,2.17,2.11,16.03,0.97,1.04,3.87,0.5,9.24,6.37,0.97,0.98,0.98,16.0,6.0,10.0,32.0,0.0,0.0,0.0,2.0,0.0,9.0,11.0,16.0,22.0,1.0,2.0,15.0,7.0,2.0,6.0,18.0,4.0,0.0,0.49,0.48,0.0,0.0,0.0,0.0,31.72,22.0,21.87,4.0,0.21,0.0,0.0,1.18,1.2,1.2
84706008480036,2023,Heiskanen-Suter,DAL,pairing,5on5,2,1669.0,4.0,0.72,0.64,0.67,20.93,1.39,1.35,6.39,0.74,11.48,7.65,1.35,1.39,1.35,22.0,7.0,9.0,38.0,0.0,4.0,0.0,2.0,0.0,12.0,11.0,22.0,29.0,0.0,0.0,12.0,4.0,7.0,3.0,23.0,5.0,1.0,0.59,0.58,0.21,0.0,0.0,0.0,38.56,29.0,29.38,1.0,0.28,0.47,0.47,1.19,1.19,1.17,9.9,0.54,0.67,2.59,0.3,5.75,4.16,0.53,0.52,0.52,12.0,2.0,7.0,21.0,1.0,1.0,0.0,1.0,0.0,7.0,4.0,11.0,13.0,2.0,4.0,20.0,10.0,3.0,6.0,11.0,3.0,0.0,0.26,0.28,0.0,0.0,1.0,0.0,20.7,14.0,13.71,3.0,0.14,0.12,0.12,0.56,0.55,0.54
847456484764538478010,2023,Stamkos-Point-Kucherov,TBL,line,5on5,2,952.0,4.0,0.22,0.59,0.56,10.28,0.54,0.62,2.8,0.37,6.16,4.5,0.54,0.54,0.54,10.0,5.0,7.0,22.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,13.0,4.0,8.0,9.0,1.0,2.0,3.0,13.0,2.0,0.0,0.36,0.18,0.0,1.0,1.0,0.0,21.76,15.0,14.93,1.0,0.13,0.0,0.0,0.67,0.67,0.66,9.37,1.89,0.75,2.51,0.37,3.66,2.83,1.43,2.04,1.54,11.0,1.0,3.0,15.0,1.0,4.0,0.0,0.0,0.0,4.0,3.0,10.0,11.0,2.0,4.0,8.0,6.0,4.0,2.0,6.0,2.0,4.0,0.21,0.18,1.5,0.0,0.0,1.0,15.71,12.0,12.66,1.0,0.17,1.28,1.28,0.78,0.82,0.78
84752798475718,2023,Chiarot-Holl,DET,pairing,5on5,3,1217.0,15.0,0.53,0.48,0.5,9.34,0.74,0.67,2.3,0.32,5.19,3.79,0.73,0.82,0.81,10.0,3.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,11.0,4.0,11.0,16.0,6.0,2.0,0.0,9.0,4.0,0.0,0.32,0.42,0.0,1.0,1.0,0.0,18.1,13.0,14.28,0.0,0.14,0.0,0.0,0.88,0.97,0.96,9.67,0.67,0.65,2.75,0.36,4.89,3.67,0.65,0.63,0.61,8.0,5.0,4.0,17.0,0.0,2.0,0.0,2.0,0.0,4.0,5.0,8.0,13.0,1.0,5.0,4.0,6.0,2.0,3.0,11.0,2.0,0.0,0.39,0.28,0.0,0.0,0.0,0.0,15.66,13.0,12.17,2.0,0.13,0.28,0.28,0.52,0.49,0.48
84746128480073,2023,Brannstrom-Hamonic,OTT,pairing,5on5,3,1411.0,9.0,0.46,0.5,0.48,8.88,0.71,0.49,2.2,0.28,3.66,3.66,0.65,0.71,0.66,8.0,3.0,6.0,17.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,8.0,11.0,2.0,4.0,16.0,10.0,1.0,7.0,8.0,1.0,2.0,0.14,0.1,0.47,0.0,0.0,0.0,17.67,11.0,11.35,6.0,0.11,0.24,0.24,0.57,0.57,0.57,9.36,0.83,0.7,2.23,0.28,4.74,3.22,0.81,0.83,0.81,7.0,5.0,5.0,17.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,7.0,12.0,3.0,6.0,13.0,12.0,2.0,2.0,8.0,3.0,1.0,0.22,0.4,0.2,0.0,0.0,0.0,16.93,12.0,12.01,1.0,0.14,0.07,0.07,0.9,0.9,0.88
847167584758108477404,2023,Guentzel-Crosby-Rust,PIT,line,5on5,3,2124.0,4.0,0.52,0.49,0.52,22.23,1.74,1.38,5.71,0.74,12.23,9.2,1.72,1.81,1.79,22.0,9.0,7.0,38.0,3.0,3.0,1.0,2.0,0.0,12.0,11.0,19.0,28.0,2.0,4.0,30.0,13.0,7.0,7.0,25.0,4.0,2.0,0.69,0.55,0.51,2.0,1.0,0.0,40.24,31.0,32.35,5.0,0.29,0.32,0.32,1.71,1.78,1.76,20.68,1.61,1.31,5.57,0.74,11.4,8.37,1.55,1.63,1.57,23.0,6.0,11.0,40.0,3.0,4.0,1.0,2.0,2.0,12.0,6.0,20.0,26.0,2.0,4.0,21.0,5.0,6.0,1.0,26.0,1.0,2.0,0.84,0.09,0.67,1.0,1.0,1.0,39.61,29.0,28.76,0.0,0.27,0.74,0.74,1.14,1.17,1.13
847687284784398480220,2023,Cates-Laughton-Konecny,PHI,line,5on5,2,811.0,5.0,0.52,0.42,0.45,10.91,0.93,0.66,3.07,0.4,5.64,4.29,0.86,1.0,0.92,10.0,5.0,2.0,17.0,2.0,2.0,0.0,0.0,0.0,6.0,5.0,8.0,13.0,1.0,2.0,8.0,3.0,0.0,1.0,10.0,5.0,0.0,0.36,0.57,0.0,1.0,1.0,0.0,18.0,15.0,15.81,1.0,0.14,0.21,0.21,0.86,0.92,0.88,13.28,0.88,0.69,3.91,0.44,6.7,5.38,0.86,0.84,0.83,15.0,3.0,5.0,23.0,2.0,1.0,0.0,0.0,0.0,10.0,5.0,13.0,16.0,1.0,2.0,6.0,4.0,2.0,4.0,15.0,2.0,1.0,0.4,0.26,0.21,2.0,0.0,0.0,21.98,18.0,17.23,3.0,0.14,0.21,0.21,0.8,0.76,0.75
847647984793368479675,2023,Moore-Danault-Grundstrom,LAK,line,5on5,3,746.0,14.0,0.84,0.7,0.71,8.59,0.74,0.56,2.21,0.28,4.83,3.38,0.73,0.69,0.68,8.0,4.0,4.0,16.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,8.0,12.0,3.0,6.0,8.0,6.0,0.0,3.0,9.0,3.0,0.0,0.27,0.47,0.0,0.0,0.0,0.0,14.46,12.0,10.98,3.0,0.11,0.18,0.18,0.68,0.63,0.63,3.82,0.14,0.16,0.84,0.13,2.01,1.72,0.14,0.15,0.15,4.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,2.0,11.0,4.0,1.0,2.0,5.0,0.0,0.0,0.14,0.0,0.0,1.0,0.0,0.0,7.96,5.0,5.58,2.0,0.03,0.0,0.0,0.17,0.19,0.19
847528784762928482125,2023,Palat-Haula-Holtz,NJD,line,5on5,2,789.0,6.0,0.4,0.64,0.57,8.36,0.41,0.44,2.75,0.49,4.54,3.37,0.41,0.39,0.38,8.0,4.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,8.0,12.0,2.0,4.0,9.0,9.0,0.0,1.0,11.0,1.0,0.0,0.27,0.14,0.0,0.0,0.0,0.0,17.25,12.0,11.59,1.0,0.09,0.0,0.0,0.5,0.47,0.47,6.71,0.62,0.47,1.39,0.21,3.46,2.86,0.61,0.66,0.65,8.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,8.0,1.0,2.0,5.0,10.0,2.0,2.0,4.0,5.0,0.0,0.11,0.52,0.0,0.0,1.0,0.0,10.52,9.0,9.51,1.0,0.1,0.0,0.0,0.72,0.77,0.75
847799884808028482077,2023,Holloway-Mcleod-Foegele,EDM,line,5on5,2,843.0,4.0,0.7,0.68,0.61,11.21,1.35,0.86,2.27,0.36,5.14,4.02,1.31,1.31,1.26,8.0,6.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,8.0,14.0,1.0,2.0,8.0,7.0,1.0,5.0,5.0,8.0,1.0,0.14,0.92,0.29,0.0,0.0,0.0,20.15,14.0,13.68,3.0,0.19,0.4,0.4,1.14,1.1,1.09,6.84,0.58,0.47,1.94,0.22,3.41,2.37,0.56,0.62,0.59,7.0,2.0,1.0,10.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,7.0,9.0,2.0,4.0,12.0,10.0,2.0,3.0,7.0,2.0,0.0,0.24,0.34,0.0,0.0,0.0,0.0,10.5,9.0,9.38,2.0,0.1,0.2,0.2,0.49,0.52,0.5
84751798478859,2023,Mikkola-Kulikov,FLA,pairing,5on5,3,2179.0,6.0,0.54,0.56,0.56,20.36,1.71,1.37,5.03,0.67,10.29,7.93,1.6,1.81,1.7,21.0,6.0,11.0,38.0,3.0,1.0,1.0,0.0,0.0,17.0,6.0,18.0,24.0,7.0,17.0,21.0,12.0,5.0,6.0,19.0,6.0,2.0,0.49,0.63,0.59,0.0,2.0,1.0,39.47,27.0,28.21,4.0,0.29,0.36,0.36,1.63,1.72,1.69,15.77,1.45,0.99,4.05,0.48,8.17,5.85,1.43,1.35,1.34,15.0,6.0,9.0,30.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,13.0,19.0,5.0,13.0,24.0,27.0,6.0,6.0,14.0,6.0,1.0,0.37,0.67,0.41,0.0,1.0,1.0,28.82,21.0,20.24,5.0,0.21,0.41,0.41,1.25,1.18,1.18
847572684794078481559,2023,Bratt-Hughes-Toffoli,NJD,line,5on5,3,1891.0,4.0,0.59,0.63,0.65,28.07,1.77,1.83,7.32,0.99,16.14,11.95,1.75,1.65,1.64,26.0,14.0,9.0,49.0,2.0,4.0,0.0,0.0,0.0,15.0,19.0,24.0,38.0,2.0,4.0,7.0,9.0,7.0,8.0,33.0,6.0,1.0,0.89,0.61,0.26,1.0,1.0,0.0,45.64,40.0,37.77,4.0,0.38,0.07,0.07,2.08,1.95,1.93,16.5,1.22,1.02,3.59,0.56,8.77,6.83,1.21,1.34,1.33,19.0,3.0,7.0,29.0,2.0,2.0,1.0,1.0,0.0,8.0,9.0,17.0,20.0,4.0,8.0,19.0,13.0,4.0,2.0,18.0,3.0,1.0,0.58,0.44,0.2,1.0,0.0,1.0,31.81,22.0,24.03,1.0,0.21,0.36,0.36,1.08,1.18,1.17
84741518478851,2023,Mcdonagh-Carrier,NSH,pairing,5on5,4,3028.0,6.0,0.68,0.54,0.59,37.74,4.79,2.78,8.87,1.24,18.07,13.26,4.2,4.86,4.23,35.0,14.0,9.0,58.0,1.0,5.0,0.0,1.0,0.0,29.0,13.0,34.0,48.0,7.0,12.0,29.0,17.0,10.0,8.0,29.0,12.0,8.0,0.8,1.53,2.46,0.0,0.0,1.0,57.19,49.0,48.51,2.0,0.59,1.45,1.58,3.8,3.76,3.58,25.21,2.3,1.75,6.39,0.86,13.11,9.6,2.21,2.41,2.31,23.0,11.0,16.0,50.0,2.0,3.0,1.0,2.0,0.0,17.0,10.0,21.0,32.0,1.0,2.0,23.0,22.0,4.0,15.0,25.0,6.0,3.0,0.73,0.78,0.79,0.0,1.0,1.0,52.33,34.0,35.7,10.0,0.37,0.51,0.51,2.16,2.25,2.19
847689784802818482089,2023,Neighbours-Sundqvist-Toropchenko,STL,line,5on5,2,914.0,6.0,0.02,0.11,0.07,0.75,0.01,0.03,0.22,0.02,0.43,0.28,0.01,0.01,0.01,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.91,1.0,0.97,0.0,0.01,0.0,0.0,0.01,0.01,0.01,9.66,0.58,0.59,2.52,0.34,6.05,3.92,0.55,0.6,0.57,13.0,1.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,13.0,14.0,1.0,2.0,8.0,3.0,2.0,3.0,12.0,2.0,0.0,0.37,0.21,0.0,0.0,0.0,0.0,24.15,14.0,14.07,1.0,0.12,0.0,0.0,0.7,0.72,0.69
847347384808808481556,2023,Lucic-Beecher-Lauko,BOS,line,5on5,2,627.0,8.0,0.73,0.61,0.6,6.22,0.88,0.53,1.47,0.24,3.43,2.45,0.82,0.84,0.79,6.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,9.0,2.0,6.0,9.0,5.0,0.0,2.0,5.0,3.0,1.0,0.13,0.42,0.33,0.0,0.0,0.0,10.67,9.0,8.7,0.0,0.11,0.33,0.33,0.67,0.64,0.63,4.43,0.32,0.26,1.09,0.16,2.35,1.82,0.32,0.34,0.34,4.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,1.0,2.0,4.0,7.0,1.0,2.0,4.0,2.0,0.0,0.14,0.18,0.0,0.0,1.0,0.0,7.31,6.0,6.26,0.0,0.05,0.0,0.0,0.37,0.4,0.4
847584884768718477497,2023,Pearson-Monahan-Gallagher,MTL,line,5on5,2,819.0,5.0,0.23,0.42,0.45,6.34,0.33,0.39,1.47,0.23,3.67,2.9,0.33,0.33,0.33,6.0,3.0,2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,8.0,0.0,0.0,8.0,4.0,3.0,2.0,8.0,1.0,0.0,0.24,0.09,0.0,1.0,0.0,0.0,11.63,9.0,9.45,2.0,0.08,0.0,0.0,0.41,0.42,0.42,8.31,1.11,0.61,1.94,0.27,4.27,2.79,1.08,1.09,1.05,6.0,5.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,6.0,11.0,0.0,0.0,3.0,8.0,1.0,2.0,6.0,3.0,2.0,0.25,0.43,0.43,0.0,0.0,0.0,14.22,11.0,10.49,1.0,0.13,0.0,0.0,1.24,1.21,1.18
84808078480839,2023,Dahlin-Samuelsson,BUF,pairing,5on5,3,2284.0,4.0,0.31,0.47,0.41,14.03,0.74,0.75,3.53,0.42,7.87,5.69,0.74,0.72,0.72,13.0,6.0,13.0,32.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,12.0,18.0,1.0,2.0,17.0,10.0,3.0,7.0,16.0,3.0,0.0,0.38,0.36,0.0,0.0,1.0,0.0,30.71,19.0,18.11,3.0,0.15,0.0,0.0,0.9,0.87,0.87,20.14,1.64,1.18,4.96,0.64,10.45,8.12,1.57,1.72,1.65,17.0,10.0,9.0,36.0,1.0,1.0,0.0,1.0,0.0,13.0,11.0,16.0,26.0,1.0,2.0,26.0,16.0,2.0,7.0,19.0,7.0,1.0,0.48,0.93,0.22,0.0,1.0,0.0,38.2,27.0,28.35,2.0,0.25,0.16,0.16,1.73,1.79,1.72
84768918479325,2023,Grzelcyk-Mcavoy,BOS,pairing,5on5,2,1353.0,3.0,0.67,0.7,0.6,11.14,0.92,0.76,3.05,0.4,5.85,4.01,0.91,0.9,0.89,7.0,8.0,16.0,31.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,7.0,15.0,1.0,2.0,7.0,9.0,0.0,5.0,11.0,3.0,1.0,0.26,0.35,0.31,0.0,0.0,0.0,30.58,15.0,14.92,1.0,0.16,0.0,0.0,1.08,1.06,1.05,7.29,0.45,0.42,1.73,0.23,3.81,3.36,0.45,0.46,0.46,7.0,3.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,7.0,10.0,3.0,6.0,12.0,9.0,1.0,3.0,7.0,3.0,0.0,0.13,0.32,0.0,0.0,0.0,0.0,13.03,10.0,9.98,1.0,0.08,0.0,0.0,0.54,0.55,0.55
847399484741498482740,2023,Johnston-Benn-Dadonov,DAL,line,5on5,2,930.0,6.0,0.64,0.6,0.57,12.27,0.7,0.85,3.3,0.45,6.94,4.77,0.68,0.69,0.68,9.0,8.0,8.0,25.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,9.0,17.0,3.0,9.0,11.0,3.0,5.0,1.0,15.0,2.0,0.0,0.45,0.25,0.0,0.0,0.0,0.0,25.07,17.0,17.13,1.0,0.18,0.12,0.12,0.76,0.76,0.74,9.18,0.4,0.46,2.41,0.28,5.08,4.37,0.39,0.38,0.37,7.0,6.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,7.0,13.0,2.0,7.0,6.0,4.0,2.0,2.0,12.0,1.0,0.0,0.31,0.09,0.0,0.0,0.0,0.0,16.35,13.0,12.58,0.0,0.09,0.09,0.09,0.4,0.39,0.39
84799768480434,2023,Valimaki-Durzi,ARI,pairing,5on5,3,777.0,13.0,0.32,0.3,0.39,4.63,0.23,0.27,1.1,0.16,2.93,2.32,0.23,0.23,0.23,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0,1.0,2.0,6.0,2.0,2.0,1.0,7.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,6.88,7.0,6.82,1.0,0.05,0.0,0.0,0.28,0.28,0.28,7.39,0.49,0.49,1.96,0.29,4.79,2.99,0.48,0.48,0.47,5.0,6.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,5.0,11.0,2.0,6.0,3.0,3.0,2.0,0.0,10.0,1.0,0.0,0.39,0.1,0.0,0.0,0.0,0.0,16.14,11.0,11.29,0.0,0.1,0.03,0.03,0.56,0.55,0.54
84717098476988,2023,Vlasic-Benning,SJS,pairing,5on5,2,994.0,11.0,0.3,0.3,0.33,5.8,0.7,0.4,1.62,0.22,3.08,2.0,0.69,0.66,0.66,5.0,3.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,7.0,2.0,4.0,11.0,7.0,2.0,3.0,4.0,2.0,2.0,0.06,0.21,0.42,0.0,1.0,0.0,9.44,8.0,7.63,0.0,0.09,0.22,0.22,0.56,0.54,0.54,11.4,1.6,0.88,2.87,0.48,5.89,4.29,1.46,1.76,1.61,11.0,5.0,7.0,23.0,0.0,4.0,0.0,1.0,0.0,9.0,2.0,11.0,16.0,0.0,0.0,7.0,2.0,2.0,2.0,9.0,5.0,2.0,0.37,0.63,0.61,0.0,0.0,0.0,25.69,16.0,17.51,1.0,0.18,0.82,0.82,0.97,1.06,1.01
847168584779608482124,2023,Kempe-Kopitar-Byfield,LAK,line,5on5,3,1885.0,5.0,0.54,0.52,0.51,14.5,1.22,0.82,3.69,0.56,7.89,5.82,1.2,1.14,1.12,12.0,8.0,8.0,28.0,1.0,2.0,1.0,1.0,0.0,9.0,7.0,11.0,19.0,2.0,4.0,23.0,10.0,0.0,3.0,17.0,2.0,1.0,0.57,0.24,0.41,0.0,0.0,1.0,25.53,20.0,18.41,2.0,0.17,0.54,0.54,0.85,0.8,0.79,13.63,1.03,0.89,3.54,0.45,7.77,5.32,0.98,1.11,1.06,15.0,4.0,7.0,26.0,1.0,1.0,0.0,2.0,0.0,6.0,9.0,14.0,18.0,4.0,8.0,18.0,6.0,4.0,4.0,16.0,2.0,1.0,0.55,0.18,0.29,1.0,0.0,0.0,27.8,19.0,20.19,4.0,0.18,0.29,0.29,0.92,0.98,0.94
847516984779348478402,2023,Kane-Mcdavid-Draisaitl,EDM,line,5on5,3,809.0,28.0,0.26,0.32,0.32,4.79,0.37,0.32,1.06,0.15,2.81,2.29,0.36,0.42,0.41,5.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,1.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,0.0,0.15,0.21,0.0,0.0,1.0,0.0,9.11,7.0,7.97,3.0,0.07,0.0,0.0,0.43,0.49,0.48,11.46,1.06,0.73,2.56,0.34,5.72,4.59,1.04,0.95,0.94,14.0,1.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,14.0,15.0,1.0,2.0,7.0,5.0,6.0,3.0,10.0,4.0,1.0,0.3,0.5,0.25,0.0,0.0,0.0,15.19,15.0,13.65,1.0,0.15,0.17,0.17,1.04,0.94,0.92
